postal_code,cluster_labels,geocode_lat,geocode_lng,address,num_sqft,rent,num_bathrooms,price_per_sqft,metro_station,train_station,bus_station,bus_stop,shopping_mall,shopping_plaza,grocery_store
M5B,0,43.6624567,-79.379586,"355 Church St, Toronto",435.0,1950.0,1.0,4.482758620689655,1926,2035,792,658,885,17273,65
M5B,0,43.65325152,-79.37948092,"197 Yonge St, Toronto",643.0,2300.0,1.0,3.576982892690513,904,1033,520,229,172,18284,960
M5B,0,43.657546234042556,-79.37461538297872,"251 Jarvis Street, Toronto",527.0,1850.0,1.0,3.510436432637571,1460,1622,802,841,591,17754,632
M5B,0,43.6550307,-79.3754777,"77 Shuter Street, Toronto",380.0,1800.0,1.0,4.7368421052631575,1174,1340,733,607,422,18041,834
M5B,0,43.6550307,-79.3754777,"77 Shuter Street, Toronto",552.0,2100.0,1.0,3.8043478260869565,1174,1340,733,607,422,18041,834
M5B,0,43.66119175,-79.38051737040115,"25 Carlton Street, Toronto",625.0,2100.0,1.0,3.36,1783,1885,632,816,740,17425,100
M5B,0,43.65488543478261,-79.3791214347826,"220 Victoria Street, Toronto",770.0,2100.0,2.0,2.727272727272727,1088,1216,453,381,131,18100,779
M5B,0,43.65325152,-79.37948092,"197 Yonge Street, Toronto",645.0,2350.0,1.0,3.643410852713178,904,1033,520,229,172,18284,960
M5B,0,43.6550307,-79.3754777,"77 Shuter Street, Toronto",515.0,1850.0,1.0,3.592233009708738,1174,1340,733,607,422,18041,834
M5B,0,43.65325152,-79.37948092,"197 Yonge St, Toronto",400.0,1970.0,1.0,4.925,904,1033,520,229,172,18284,960
M5B,0,43.6515807,-79.3776002,"210 Victoria Street, Toronto",550.0,2200.0,1.0,4.0,754,921,757,343,412,18445,1158
M5B,0,43.6550307,-79.3754777,"77 Shuter Street, Toronto",554.0,1950.0,2.0,3.51985559566787,1174,1340,733,607,422,18041,834
M5B,0,43.657546234042556,-79.37461538297872,"251 Jarvis Street, Toronto",520.0,2000.0,1.0,3.8461538461538463,1460,1622,802,841,591,17754,632
M5B,0,43.657546234042556,-79.37461538297872,"251 Jarvis Street, Toronto",470.0,1850.0,1.0,3.9361702127659575,1460,1622,802,841,591,17754,632
M5B,0,43.657546234042556,-79.37461538297872,"251 Jarvis Street, Toronto",527.0,2000.0,1.0,3.795066413662239,1460,1622,802,841,591,17754,632
M5C,0,43.652137,-79.373232,"95 Lombard Street, Toronto",825.0,2700.0,1.0,3.272727272727273,978,1180,1011,690,656,18336,1202
M5C,0,43.6520522,-79.3740577,"50 Lombard Street, Toronto",550.0,2100.0,1.0,3.8181818181818183,931,1129,957,624,600,18354,1184
M5E,0,43.64698945,-79.37472225254237,"38 The Esplanade, Toronto",665.0,2100.0,1.0,3.1578947368421053,518,742,265,254,967,18920,1704
M5E,0,43.6457139,-79.3760541,"1 The Esplanade, Toronto",600.0,2100.0,1.0,3.5,374,594,112,97,1050,19075,1822
M5E,0,43.6495675,-79.3756673,"22 Leader Lane, Toronto",500.0,2200.0,1.0,4.4,632,838,458,458,685,18645,1408
M5E,0,43.64213554545454,-79.37375954545455,"15 Queens Quay East, Toronto",570.0,2050.0,1.0,3.5964912280701755,648,799,491,478,1489,19446,2248
M5E,0,43.6495675,-79.3756673,"22 Leader Lane, Toronto",650.0,3000.0,1.0,4.615384615384615,632,838,458,458,685,18645,1408
M5E,0,43.64213554545454,-79.37375954545455,"15 Queens Quay East, Toronto",602.0,2325.0,1.0,3.862126245847176,648,799,491,478,1489,19446,2248
M5E,0,43.649204,-79.374809,"60 Colborne Street, Toronto",650.0,2400.0,1.0,3.6923076923076925,650,864,448,445,759,18676,1464
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",638.0,2250.0,1.0,3.5266457680250785,367,591,108,98,997,19028,1771
M5E,0,43.642336,-79.373155,"25 Queens Quay East, Toronto",661.0,2600.0,2.0,3.933434190620272,680,839,506,491,1487,19418,2238
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",760.0,3200.0,2.0,4.2105263157894735,367,591,108,98,997,19028,1771
M5E,0,43.6484859,-79.37651248869831,"88 Scott Street, Toronto",650.0,2350.0,1.0,3.6153846153846154,497,707,323,325,752,18774,1512
M5E,0,43.64616265,-79.3750991759562,"25 The Esplanade, Toronto",650.0,2150.0,1.0,3.3076923076923075,459,682,197,183,1035,19015,1788
M5E,0,43.6457139,-79.3760541,"1 The Esplanade, Toronto",550.0,2200.0,1.0,4.0,374,594,112,97,1050,19075,1822
M5E,0,43.6457139,-79.3760541,"1 The Esplanade, Toronto",700.0,2300.0,1.0,3.2857142857142856,374,594,112,97,1050,19075,1822
M5E,0,43.64616265,-79.3750991759562,"25 The Esplanade, Toronto",650.0,1999.0,1.0,3.0753846153846154,459,682,197,183,1035,19015,1788
M5E,0,43.6495675,-79.3756673,"22 Leader Lane, Toronto",475.0,2350.0,1.0,4.947368421052632,632,838,458,458,685,18645,1408
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",640.0,2500.0,1.0,3.90625,367,591,108,98,997,19028,1771
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",800.0,2950.0,2.0,3.6875,367,591,108,98,997,19028,1771
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",637.0,2650.0,1.0,4.160125588697017,367,591,108,98,997,19028,1771
M5E,0,43.6484859,-79.37651248869831,"88 Scott Street, Toronto",600.0,2200.0,1.0,3.6666666666666665,497,707,323,325,752,18774,1512
M5E,0,43.6457139,-79.3760541,"1 The Esplanade, Toronto",550.0,2125.0,1.0,3.8636363636363638,374,594,112,97,1050,19075,1822
M5E,0,43.64243385,-79.37560566533726,"10 Yonge Street, Toronto",750.0,2650.0,1.0,3.533333333333333,507,648,388,377,1408,19432,2189
M5E,0,43.649204,-79.374809,"60 Colborne Street, Toronto",755.0,2800.0,1.0,3.7086092715231787,650,864,448,445,759,18676,1464
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",625.0,2500.0,1.0,4.0,367,591,108,98,997,19028,1771
M5E,0,43.64616265,-79.3750991759562,"25 The Esplanade, Toronto",980.0,2500.0,1.0,2.5510204081632653,459,682,197,183,1035,19015,1788
M5E,0,43.64616265,-79.3750991759562,"25 The Esplanade, Toronto",665.0,1995.0,1.0,3.0,459,682,197,183,1035,19015,1788
M5E,0,43.6443947,-79.37652431780906,"18 Yonge Street, Toronto",750.0,2500.0,2.0,3.3333333333333335,342,537,158,147,1177,19225,1962
M5E,0,43.6443947,-79.37652431780906,"18 Yonge Street, Toronto",735.0,2300.0,2.0,3.129251700680272,342,537,158,147,1177,19225,1962
M5E,0,43.64213554545454,-79.37375954545455,"15 Queens Quay East, Toronto",585.0,2200.0,1.0,3.7606837606837606,648,799,491,478,1489,19446,2248
M5E,0,43.64213554545454,-79.37375954545455,"15 Queens Quay East, Toronto",600.0,2150.0,1.0,3.5833333333333335,648,799,491,478,1489,19446,2248
M5E,0,43.6495675,-79.3756673,"22 Leader Ln, Toronto",500.0,2200.0,1.0,4.4,632,838,458,458,685,18645,1408
M5E,0,43.6468311,-79.3703583,"15 Lower Jarvis Street, Toronto",450.0,1950.0,1.0,4.333333333333333,848,1070,585,571,1194,18895,1836
M5E,0,43.64615715,-79.3762915645473,"8 The Esplanade, Toronto",638.0,2250.0,1.0,3.5266457680250785,367,591,108,98,997,19028,1771
M5G,0,43.6594185,-79.3849666,"761 Bay Street, Toronto",500.0,2400.0,1.0,4.8,1624,1682,354,857,643,17682,504
M5G,0,43.659694349999995,-79.38592832974705,"750 Bay Street, Toronto",730.0,2200.0,1.0,3.0136986301369864,1672,1720,401,911,712,17666,557
M5G,1,43.73876058492637,-79.40209320262777,"386 Yonge Street, Toronto",518.0,1980.0,1.0,3.8223938223938223,1438,10617,777,5096,4333,9721,436
M5G,0,43.659694349999995,-79.38592832974705,"750 Bay Street, Toronto",700.0,2249.0,1.0,3.212857142857143,1672,1720,401,911,712,17666,557
M5G,0,43.6550053,-79.3848292,"111 Elizabeth Street, Toronto",675.0,2100.0,1.0,3.111111111111111,1145,1192,143,407,338,18163,869
M5G,0,43.655426500000004,-79.383767625,"570 Bay Street, Toronto",565.0,2295.0,1.0,4.061946902654867,1169,1232,106,406,267,18102,789
M5G,0,43.660198,-79.385863,"770 Bay Street, Toronto",597.0,2250.0,1.0,3.7688442211055277,1725,1775,453,962,755,17610,530
M5G,0,43.659694349999995,-79.38592832974705,"750 Bay Street, Toronto",716.0,2250.0,1.0,3.142458100558659,1672,1720,401,911,712,17666,557
M5G,0,43.659694349999995,-79.38592832974705,"750 Bay Street, Toronto",885.0,1500.0,1.0,1.694915254237288,1672,1720,401,911,712,17666,557
M5G,0,43.6584264,-79.3848284,"633 Bay Street, Toronto",833.0,2350.0,1.5,2.8211284513805523,1514,1571,243,748,546,17788,563
M5G,3,43.7051221,-79.5153282,"38 Elm Street, Toronto",756.0,2400.0,1.0,3.1746031746031744,12733,558,5813,929,5522,18433,5772
M5G,0,43.6550053,-79.3848292,"111 Elizabeth Street, Toronto",490.0,1850.0,1.0,3.7755102040816326,1145,1192,143,407,338,18163,869
M5G,3,43.7051221,-79.5153282,"38 Elm Street, Toronto",610.0,2250.0,1.0,3.6885245901639343,12733,558,5813,929,5522,18433,5772
M5G,0,43.6509574,-79.386476,"426 University Avenue, Toronto",538.0,2100.0,1.0,3.903345724907063,797,780,612,395,614,18630,1332
M5G,0,43.6594185,-79.3849666,"761 Bay Street, Toronto",650.0,2650.0,1.0,4.076923076923077,1624,1682,354,857,643,17682,504
M5G,0,43.6590721,-79.3822182,"44 Gerrard Street West, Toronto",629.0,1900.0,1.0,3.0206677265500796,1553,1639,360,780,519,17680,372
M5G,0,43.6599445,-79.3851998,"763 Bay Street, Toronto",600.0,2050.0,1.0,3.4166666666666665,1685,1742,415,918,703,17628,492
M5G,3,43.7051221,-79.5153282,"38 Elm Street, Toronto",756.0,2300.0,1.0,3.0423280423280423,12733,558,5813,929,5522,18433,5772
M5G,1,43.73876058492637,-79.40209320262777,"386 Yonge Street, Toronto",532.0,1950.0,1.0,3.6654135338345863,1438,10617,777,5096,4333,9721,436
M5G,0,43.6550053,-79.3848292,"111 Elizabeth Street, Toronto",678.0,2550.0,2.0,3.7610619469026547,1145,1192,143,407,338,18163,869
M5G,1,43.73876058492637,-79.40209320262777,"386 Yonge Street, Toronto",518.0,1980.0,1.0,3.8223938223938223,1438,10617,777,5096,4333,9721,436
M5G,0,43.6584264,-79.3848284,"633 Bay Street, Toronto",833.0,2350.0,1.5,2.8211284513805523,1514,1571,243,748,546,17788,563
M5H,0,43.6485778,-79.3865597,"140 Simcoe Street, Toronto",688.0,2222.0,1.0,3.229651162790698,609,541,872,545,815,18892,1580
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",500.0,2200.0,1.0,4.4,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",500.0,2300.0,1.0,4.6,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",492.0,1900.0,1.0,3.861788617886179,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",500.0,2200.0,1.0,4.4,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",575.0,2650.0,0.5,4.608695652173913,608,692,664,172,460,18616,1277
M5H,0,43.6499775,-79.387318,"168 Simcoe Street, Toronto",760.0,2300.0,1.0,3.026315789473684,758,707,736,500,737,18750,1459
M5H,0,43.6499775,-79.387318,"168 Simcoe Street, Toronto",765.0,2350.0,1.0,3.0718954248366015,758,707,736,500,737,18750,1459
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",575.0,2450.0,1.0,4.260869565217392,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",575.0,2400.0,1.0,4.173913043478261,608,692,664,172,460,18616,1277
M5H,0,43.6485778,-79.3865597,"140 Simcoe Street, Toronto",700.0,2000.0,0.5,2.857142857142857,609,541,872,545,815,18892,1580
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",500.0,2400.0,1.0,4.8,608,692,664,172,460,18616,1277
M5H,0,43.6485778,-79.3865597,"140 Simcoe Street, Toronto",580.0,2250.0,1.0,3.8793103448275863,609,541,872,545,815,18892,1580
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",372.0,1999.0,1.0,5.373655913978495,608,692,664,172,460,18616,1277
M5H,0,43.65053245,-79.38210488603187,"70 Temperance Street, Toronto",477.0,1950.0,1.0,4.088050314465409,608,692,664,172,460,18616,1277
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",640.0,2300.0,1.0,3.59375,443,387,579,579,1485,19630,2304
M5J,0,43.6400917,-79.3786053,"65 Harbour Square, Toronto",1100.0,2700.0,1.0,2.4545454545454546,588,602,626,621,1617,19723,2426
M5J,0,43.63957785,-79.38413143956137,"230 Queens Quay West, Toronto",600.0,2450.0,1.0,4.083333333333333,682,537,864,865,1688,19846,2507
M5J,0,43.6430741,-79.3767967,"18 Harbour Street, Toronto",626.0,2100.0,1.0,3.3546325878594248,387,535,292,285,1314,19374,2106
M5J,0,43.63957785,-79.38413143956137,"230 Queens Quay West, Toronto",600.0,2000.0,1.0,3.3333333333333335,682,537,864,865,1688,19846,2507
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Blvd, Toronto",552.0,1999.0,1.0,3.621376811594203,323,304,462,462,1366,19508,2184
M5J,0,43.642563300000006,-79.37720998730094,"33 Bay Street, Toronto",530.0,2300.0,1.0,4.339622641509434,400,522,344,338,1362,19435,2159
M5J,0,43.6404221,-79.3807486,"8 York Street, Toronto",715.0,2375.0,1.5,3.3216783216783217,528,480,640,638,1571,19711,2389
M5J,0,43.642121,-79.3836323,"51 Lower Simcoe Street, Toronto",650.0,2300.0,0.5,3.5384615384615383,415,251,634,637,1402,19560,2221
M5J,0,43.6418983,-79.37574553194445,"10 Queens Quay West, Toronto",750.0,2300.0,1.0,3.066666666666667,536,660,440,430,1462,19492,2246
M5J,0,43.6415411,-79.3833149,"25 Lower Simcoe Street, Toronto",650.0,2275.0,1.0,3.5,457,314,658,660,1462,19620,2282
M5J,0,43.6415411,-79.3833149,"25 Lower Simcoe Street, Toronto",575.0,2075.0,1.0,3.608695652173913,457,314,658,660,1462,19620,2282
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",650.0,2700.0,1.0,4.153846153846154,323,304,462,462,1366,19508,2184
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",650.0,2700.0,1.0,4.153846153846154,323,304,462,462,1366,19508,2184
M5J,0,43.642563300000006,-79.37720998730094,"33 Bay Street, Toronto",600.0,2250.0,1.0,3.75,400,522,344,338,1362,19435,2159
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",595.0,2625.0,1.0,4.411764705882353,323,304,462,462,1366,19508,2184
M5J,0,43.6399699,-79.3812666,"208 Queens Quay West, Toronto",560.0,2175.0,1.0,3.8839285714285716,580,513,703,702,1622,19767,2441
M5J,0,43.6404221,-79.3807486,"8 York Street, Toronto",691.0,2100.0,1.5,3.0390738060781475,528,480,640,638,1571,19711,2389
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",600.0,2600.0,1.0,4.333333333333333,323,304,462,462,1366,19508,2184
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",650.0,2350.0,1.0,3.6153846153846154,443,387,579,579,1485,19630,2304
M5J,0,43.642121,-79.3836323,"51 Lower Simcoe Street, Toronto",550.0,2200.0,1.0,4.0,415,251,634,637,1402,19560,2221
M5J,0,43.64188,-79.37904109039007,"88 Harbour Street, Toronto",581.0,2250.0,1.0,3.87263339070568,387,434,439,436,1415,19530,2226
M5J,0,43.6420334,-79.38161392504523,"14 York Street, Toronto",514.0,2150.0,1.0,4.182879377431907,357,288,524,525,1394,19544,2214
M5J,0,43.6420334,-79.38161392504523,"14 York Street, Toronto",529.0,2100.0,1.0,3.9697542533081287,357,288,524,525,1394,19544,2214
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",582.0,1950.0,1.0,3.350515463917526,443,387,579,579,1485,19630,2304
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",580.0,2450.0,1.0,4.224137931034483,443,387,579,579,1485,19630,2304
M5J,0,43.64188,-79.37904109039007,"88 Harbour Street, Toronto",350.0,1700.0,1.0,4.857142857142857,387,434,439,436,1415,19530,2226
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",625.0,2300.0,1.0,3.68,443,387,579,579,1485,19630,2304
M5J,0,43.6416809,-79.3830414,"19 Grand Trunk Crescent, Toronto",650.0,2450.0,1.0,3.769230769230769,433,298,631,633,1444,19601,2264
M5J,0,43.6415411,-79.3833149,"25 Lower Simcoe Street, Toronto",550.0,2100.0,1.0,3.8181818181818183,457,314,658,660,1462,19620,2282
M5J,0,43.6420334,-79.38161392504523,"14 York Street, Toronto",529.0,2000.0,1.0,3.780718336483932,357,288,524,525,1394,19544,2214
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",600.0,2700.0,1.0,4.5,323,304,462,462,1366,19508,2184
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",600.0,2775.0,0.5,4.625,323,304,462,462,1366,19508,2184
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",586.0,2075.0,1.0,3.5409556313993176,443,387,579,579,1485,19630,2304
M5J,0,43.6418983,-79.37574553194445,"10 Queens Quay West, Toronto",940.0,2495.0,1.5,2.654255319148936,536,660,440,430,1462,19492,2246
M5J,0,43.642563300000006,-79.37720998730094,"33 Bay Street, Toronto",593.0,2000.0,1.0,3.372681281618887,400,522,344,338,1362,19435,2159
M5J,0,43.6399699,-79.3812666,"208 Queens Quay West, Toronto",765.0,2550.0,2.0,3.3333333333333335,580,513,703,702,1622,19767,2441
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",600.0,2950.0,0.5,4.916666666666667,323,304,462,462,1366,19508,2184
M5J,0,43.6399699,-79.3812666,"208 Queens Quay West, Toronto",553.0,1995.0,1.0,3.607594936708861,580,513,703,702,1622,19767,2441
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",600.0,2000.0,1.0,3.3333333333333335,323,304,462,462,1366,19508,2184
M5J,0,43.6404221,-79.3807486,"8 York Street, Toronto",560.0,1850.0,1.0,3.3035714285714284,528,480,640,638,1571,19711,2389
M5J,0,43.64188,-79.37904109039007,"88 Harbour Street, Toronto",599.0,2000.0,1.0,3.33889816360601,387,434,439,436,1415,19530,2226
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",650.0,2700.0,1.0,4.153846153846154,323,304,462,462,1366,19508,2184
M5J,0,43.6399017,-79.3824661,"218 Queens Quay West, Toronto",553.0,2500.0,1.0,4.520795660036167,604,500,757,756,1635,19789,2456
M5J,0,43.64119975,-79.38117383543945,"10 York Street, Toronto",575.0,2695.0,1.0,4.6869565217391305,443,387,579,579,1485,19630,2304
M5J,0,43.6420334,-79.38161392504523,"14 York Street, Toronto",529.0,2350.0,1.0,4.44234404536862,357,288,524,525,1394,19544,2214
M5J,0,43.642121,-79.3836323,"51 Lower Simcoe Street, Toronto",700.0,2500.0,1.0,3.5714285714285716,415,251,634,637,1402,19560,2221
M5J,0,43.64226615,-79.38077014941278,"55 Bremner Boulevard, Toronto",650.0,2700.0,1.0,4.153846153846154,323,304,462,462,1366,19508,2184
M5J,0,43.64188,-79.37904109039007,"88 Harbour Street, Toronto",581.0,2250.0,1.0,3.87263339070568,387,434,439,436,1415,19530,2226
M5P,3,43.7005068,-79.398889,"23 Glebe Road West, Toronto",568.0,2000.0,1.0,3.5211267605633805,6333,6376,4978,2990,5147,13532,4569
M5R,0,43.6705294,-79.3899659,"188 Cumberland Street, Toronto",530.0,2500.0,1.0,4.716981132075472,2921,2963,1650,1300,1930,16552,1269
M5R,0,43.6703025,-79.3944791,"155 Yorkville Avenue, Toronto",550.0,2100.0,1.0,3.8181818181818183,3011,3027,1760,1645,2077,16660,1515
M5R,0,43.66866,-79.397431,"1 Bedford Road, Toronto",670.0,2750.0,1.5,4.104477611940299,2944,2937,1732,3904,2071,16896,1615
M5R,0,43.6704955,-79.39054100000001,"88 Cumberland Street, Toronto",510.0,1950.0,1.0,3.823529411764706,2930,2968,1659,1343,1945,16566,1297
M5R,0,43.6703025,-79.3944791,"155 Yorkville Ave, Toronto",405.0,2300.0,1.0,5.679012345679013,3011,3027,1760,1645,2077,16660,1515
M5R,0,43.6704955,-79.39054100000001,"88 Cumberland Street, Toronto",535.0,2350.0,1.0,4.392523364485982,2930,2968,1659,1343,1945,16566,1297
M5R,0,43.6705294,-79.3899659,"188 Cumberland Street, Toronto",500.0,2200.0,1.0,4.4,2921,2963,1650,1300,1930,16552,1269
M5R,0,43.6705294,-79.3899659,"188 Cumberland Street, Toronto",555.0,2500.0,1.0,4.504504504504505,2921,2963,1650,1300,1930,16552,1269
M5R,0,43.672532000000004,-79.38950109705144,"40 Scollard Street, Toronto",800.0,2000.0,1.0,2.5,3128,3176,1857,1348,2125,16326,1424
M5R,0,43.6703025,-79.3944791,"155 Yorkville Avenue, Toronto",800.0,2275.0,0.5,2.84375,3011,3027,1760,1645,2077,16660,1515
M5R,0,43.6703025,-79.3944791,"155 Yorkville Avenue, Toronto",430.0,1900.0,1.0,4.4186046511627906,3011,3027,1760,1645,2077,16660,1515
M5R,3,43.6830024,-79.4179818,"501 Saint Clair Avenue West, Toronto",649.0,2350.0,2.0,3.62095531587057,5175,5132,233,2986,4365,15894,3876
M5R,0,43.6703025,-79.3944791,"155 Yorkville Avenue, Toronto",430.0,1900.0,1.0,4.4186046511627906,3011,3027,1760,1645,2077,16660,1515
M5S,0,43.66712725,-79.38849775,"1080 Bay Street, Toronto",592.0,2700.0,1.0,4.5608108108108105,2525,2569,1253,1124,1536,16896,918
M5S,0,43.6645225923077,-79.41078519999999,"783 Bathurst Street, Toronto",720.0,1500.0,1.0,2.0833333333333335,3246,3158,2313,2810,2667,17637,2520
M5S,0,43.6622721,-79.3865362,"832 Bay Street, Toronto",613.0,2000.0,1.0,3.2626427406199023,1962,2011,690,1106,981,17394,552
M5S,0,43.6622721,-79.3865362,"832 Bay Street, Toronto",580.0,2100.0,1.0,3.6206896551724137,1962,2011,690,1106,981,17394,552
M5S,0,43.6622721,-79.3865362,"832 Bay Street, Toronto",500.0,2100.0,1.0,4.2,1962,2011,690,1106,981,17394,552
M5S,0,43.66712725,-79.38849775,"1080 Bay Street, Toronto",699.0,2500.0,1.0,3.57653791130186,2525,2569,1253,1124,1536,16896,918
M5S,0,43.669569749999994,-79.39177580502539,"102 Bloor Street West, Toronto",680.0,2275.0,1.0,3.3455882352941178,2860,2889,1595,1415,1896,16689,1295
M5S,0,43.6645225923077,-79.41078519999999,"783 Bathurst Street, Toronto",700.0,2400.0,1.0,3.4285714285714284,3246,3158,2313,2810,2667,17637,2520
M5S,0,43.66455576470588,-79.38712488235295,"955 Bay Street, Toronto",577.0,2000.0,1.0,3.466204506065858,2220,2270,948,1053,1229,17154,668
M5S,0,43.6685809,-79.3952988,"200 Bloor Street West, Toronto",560.0,2300.0,1.0,4.107142857142857,2861,2866,1627,1680,1956,16862,1461
M5S,0,43.66455576470588,-79.38712488235295,"955 Bay Street, Toronto",370.0,1850.0,1.0,5.0,2220,2270,948,1053,1229,17154,668
M5S,0,43.6609647,-79.3856189,"801 Bay Street, Toronto",650.0,2400.0,1.0,3.6923076923076925,1803,1858,532,1037,818,17522,487
M5S,0,43.66712725,-79.38849775,"1080 Bay Street, Toronto",675.0,2700.0,1.0,4.0,2525,2569,1253,1124,1536,16896,918
M5S,0,43.664288,-79.386642,"909 Bay Street, Toronto",500.0,1850.0,1.0,3.7,2182,2235,911,1024,1186,17175,620
M5S,0,43.6622721,-79.3865362,"832 Bay Street, Toronto",512.0,2450.0,1.0,4.78515625,1962,2011,690,1106,981,17394,552
M5T,0,43.654345,-79.3942,"150 Beverley Street, Toronto",650.0,1800.0,3.0,2.769230769230769,1495,1421,815,988,1089,18384,1437
M5T,0,43.654345,-79.3942,"150 Beverley Street, Toronto",600.0,1800.0,3.0,3.0,1495,1421,815,988,1089,18384,1437
M5T,0,43.6520781,-79.3903537,"53 McCaul Street, Toronto",600.0,2000.0,1.0,3.3333333333333335,1097,1034,666,688,826,18567,1387
M5T,0,43.652504,-79.388429,"210 Simcoe Street, Toronto",496.0,1850.0,1.0,3.7298387096774195,1029,999,527,535,664,18490,1257
M5T,0,43.6543868,-79.3914629,"50 McCaul Street, Toronto",572.0,1995.0,1.0,3.487762237762238,1346,1299,603,819,868,18333,1261
M5T,0,43.650438,-79.392333,"15 Beverley Street, Toronto",730.0,2280.0,1.0,3.1232876712328768,1109,999,908,587,1043,18778,1629
M5V,1,43.7917726,-79.445604,"111 Bathurst Street, Toronto",480.0,1800.0,1.0,3.75,2732,11564,2732,3452,7401,8545,2181
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",500.0,1890.0,1.0,3.78,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6475125,-79.3927771,"101 Peter Street, Toronto",560.0,2500.0,1.0,4.464285714285714,1011,847,1183,279,1249,19104,1914
M5V,0,43.6386423,-79.399078,"70 Queens Wharf Road, Toronto",600.0,2250.0,1.0,3.75,1653,1428,1909,834,2308,20176,3020
M5V,0,43.6365482,-79.4066264,"231 Fort York Boulevard, Toronto",600.0,2150.0,1.0,3.5833333333333335,2302,2078,1564,1375,2894,20543,3557
M5V,0,43.6429045,-79.4071335,"801 King Street West, Toronto",650.0,2150.0,1.0,3.3076923076923075,2148,1934,1775,1032,2493,19868,3056
M5V,0,43.64103195,-79.39440224659694,"25 Telegram Mews, Toronto",670.0,2200.0,1.0,3.283582089552239,1200,975,1459,496,1866,19837,2605
M5V,0,43.647876,-79.390598,"290 Adelaide Street West, Toronto",400.0,2200.0,1.0,5.5,856,712,1057,432,1090,19029,1788
M5V,0,43.645583,-79.3977131,"19 Brant Street, Toronto",806.0,2500.0,1.0,3.101736972704715,1375,1177,1599,233,1696,19398,2322
M5V,0,43.6645502,-79.4027955,"4 Spadina Avenue, Toronto",585.0,2150.0,1.0,3.675213675213675,2799,2746,1743,3453,2101,17450,1883
M5V,0,43.6376402,-79.3982741,"38 Dan Leckie Way, Toronto",672.0,2000.0,1.0,2.9761904761904763,1649,1426,1900,915,2355,20271,3084
M5V,0,43.63818995,-79.3913244634569,"410 Queens Quay West, Toronto",650.0,2200.0,1.0,3.3846153846153846,1159,948,1392,858,2012,20099,2797
M5V,0,43.645507499999994,-79.3919735,"115 Blue Jays Way, Toronto",460.0,1850.0,1.0,4.021739130434782,913,718,1342,229,1356,19310,2072
M5V,0,43.6427472,-79.4077574,"833 King Street West, Toronto",670.0,1925.0,1.0,2.873134328358209,2200,1986,1723,1085,2545,19897,3104
M5V,0,43.6449069,-79.3916381,"270 Wellington Street West, Toronto",550.0,2200.0,1.0,4.0,886,682,1390,263,1389,19370,2119
M5V,0,43.645594483870966,-79.39226277419355,"88 Blue Jays Way, Toronto",624.0,2450.0,1.0,3.926282051282051,937,742,1344,206,1364,19305,2075
M5V,0,43.6439847,-79.3893423,"300 Front Street West, Toronto",600.0,2350.0,1.0,3.9166666666666665,713,496,976,471,1366,19435,2137
